id_pelanggan,kota,metode_bayar,jenis_kelamin,pernah_komplain,berlangganan_premium,kepuasan,tingkat_membership,usia,jumlah_transaksi,jumlah_produk_dilihat,total_belanja,lama_langganan_bulan,rata_rata_rating,tahun_bergabung,tanggal_transaksi_terakhir,ulasan
CUST-0144,Bandung,Transfer Bank,L,Ya,Tidak,Sangat Rendah,Bronze,46,18,61,1690000.0,38.8,1.5,2021,2025-05-31,sangat kecewa produk tidak sesuai
CUST-0752,jakarta ,Kartu Kredit,P,Ya,Tidak,Rendah,Bronze,29,12,5,518000.0,17.0,3.9,2023,2024-09-29,pengiriman lama kemasan rusak
CUST-0982,Medan,Transfer Bank,L,Ya,Tidak,Sedang,Silver,32,31,18,4187000.0,58.0,4.2,2020,2024-08-30,barang sesuai tapi pengiriman agak lama
CUST-0198,Medan,Kartu Kredit,L,Tidak,Tidak,Tinggi,Bronze,40,7,21,561000.0,9.8,4.2,2024,2025-01-04,produk bagus harga sesuai kualitas
CUST-0884,Surabaya,Transfer Bank,L,Tidak,Tidak,Sedang,Silver,31,21,1,2326000.0,48.3,3.6,2020,2025-02-08,cukup baik walau kemasan kurang rapi
CUST-0280,Medan,E-Wallet,L,Tidak,Ya,Tinggi,Bronze,28,2,29,145000.0,4.5,,2024,2025-02-25,produk bagus harga sesuai kualitas
CUST-0294,Jakarta,Kartu Kredit,P,Tidak,Ya,Tinggi,Silver,40,43,42,6457000.0,59.5,4.6,2020,2025-02-02,pengiriman cepat barang aman sampai
CUST-1400,Surabaya,E-Wallet,P,Ya,Ya,Rendah,Silver,40,21,45,2846000.0,46.4,4.2,2021,2025-06-17,pengiriman lama kemasan rusak
CUST-0401,Jakarta,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,37,1,18,431000.0,10.5,4.2,2024,2024-11-21,cukup baik walau kemasan kurang rapi
CUST-0123,Jakarta,Kartu Kredit,L,Tidak,Ya,Sedang,Silver,28,23,35,6595000.0,41.5,4.3,2021,2025-01-31,kualitas produk standar harga wajar
CUST-1208,Surabaya,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,44,2,14,228000.0,3.4,4.2,2024,2024-10-06,kualitas produk bagus penjual ramah
CUST-0203,Surabaya,E-Wallet,P,Tidak,Ya,Sangat Rendah,Silver,38,18,1,2145000.0,34.0,2.3,2022,2025-04-30,barang rusak penjual tidak merespons
CUST-0836,Bandung,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Silver,25,8,23,2018000.0,10.6,4.6,2024,2024-07-11,barang sesuai deskripsi pengiriman cepat
CUST-0247,Bandung,Kartu Kredit,L,Tidak,Ya,Tinggi,Silver,46,28,9,5860000.0,56.3,4.1,2020,2025-03-31,penjual responsif pelayanan memuaskan
CUST-1426,Surabaya,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,52,9,19,799000.0,12.0,4.6,2024,2025-04-11,pengiriman cepat barang aman sampai
CUST-1434,Jakarta,COD,L,Tidak,Ya,Sangat Tinggi,Bronze,37,5,22,321000.0,8.9,5.0,2024,2024-12-20,kualitas produk bagus penjual ramah
CUST-1154,Jakarta,Kartu Kredit,L,Tidak,Tidak,,Silver,23,19,29,2149000.0,35.1,4.5,2022,2025-02-06,pengiriman cepat barang aman sampai
CUST-0385,Surabaya,E-Wallet,L,Tidak,Tidak,Sangat Rendah,Bronze,55,10,4,640000.0,11.2,3.1,2024,2024-10-20,sangat kecewa produk tidak sesuai
CUST-1326,Medan,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Silver,40,17,8,2796000.0,21.6,4.8,2023,2024-11-05,kualitas produk bagus penjual ramah
CUST-0855,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,32,3,21,749000.0,9.2,4.0,2024,2025-03-11,barang sesuai tapi pengiriman agak lama
CUST-0220,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sedang,Silver,36,17,1,2965000.0,26.7,3.1,2022,2025-04-17,kualitas produk standar harga wajar
CUST-0642,Medan,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,35,26,9,2023000.0,49.3,3.9,2020,2025-03-31,sangat puas belanja lagi di sini
CUST-0002,Surabaya,COD,P,Tidak,Ya,Sangat Tinggi,Bronze,49,1,11,109000.0,8.0,4.2,2024,2024-11-13,sangat puas belanja lagi di sini
CUST-0113,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sedang,Bronze,36,7,20,,16.4,4.3,2023,2024-12-17,kualitas produk standar harga wajar
CUST-0699,Bandung,Transfer Bank,L,Tidak,Ya,Tinggi,Bronze,-5,17,5,1500000.0,43.6,3.9,2021,2024-11-11,penjual responsif pelayanan memuaskan
CUST-1435,Jakarta,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,23,1,40,197000.0,1.6,3.0,2024,2025-06-22,pengiriman lama kemasan rusak
CUST-0952,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sedang,Silver,17,39,30,4525000.0,58.1,3.8,2020,2025-01-10,barang sesuai tapi pengiriman agak lama
CUST-1321,Surabaya,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,44,3,19,437000.0,3.8,4.6,2024,2025-06-08,penjual responsif pelayanan memuaskan
CUST-1292,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Silver,29,19,26,2152000.0,16.8,4.6,2023,2025-03-04,barang sesuai deskripsi pengiriman cepat
CUST-1357,Surabaya,E-Wallet,P,Tidak,Ya,,Silver,44,24,28,2661000.0,42.8,4.0,2021,2024-07-07,produk bagus harga sesuai kualitas
CUST-0442,Jakarta,E-Wallet,L,Ya,Ya,Sedang,Silver,42,33,17,4346000.0,54.7,4.6,2020,2025-01-05,cukup baik walau kemasan kurang rapi
CUST-1137,Surabaya,E-Wallet,P,Tidak,Ya,Tinggi,Bronze,26,2,19,407000.0,9.0,4.1,2024,2024-07-10,penjual responsif pelayanan memuaskan
CUST-1257,Bandung,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Silver,40,18,28,2011000.0,27.4,4.7,2022,2024-12-02,kualitas produk bagus penjual ramah
CUST-0664,Jakarta,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Gold,17,32,35,17977000.0,51.1,4.2,2020,2024-08-20,sangat puas belanja lagi di sini
CUST-1376,Jakarta,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,51,1,7,110000.0,9.6,3.3,2024,2024-09-15,pengiriman lama kemasan rusak
CUST-1258,Medan,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Silver,24,19,16,2273000.0,54.6,4.6,2020,2025-01-31,barang sesuai deskripsi pengiriman cepat
CUST-1335,Makassar,Kartu Kredit,P,Tidak,Tidak,Tinggi,Bronze,31,12,46,1425000.0,24.0,3.6,2023,2024-06-06,penjual responsif pelayanan memuaskan
CUST-0318,Bandung,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,32,21,27,1692000.0,42.7,4.5,2021,2024-08-18,penjual responsif pelayanan memuaskan
CUST-0649,Bandung,Kartu Kredit,L,Tidak,Tidak,Sangat Rendah,Silver,53,24,59,6478000.0,55.1,2.1,2020,2025-03-21,barang rusak penjual tidak merespons
CUST-0710,Surabaya,Transfer Bank,P,Ya,Tidak,Sangat Tinggi,Bronze,44,1,20,101000.0,10.3,5.0,2024,2024-07-14,sangat puas belanja lagi di sini
CUST-1283,Surabaya,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,21,9,9,847000.0,10.3,3.2,2024,2025-01-15,penjual lambat membalas pesan
CUST-0973,Jakarta,Kartu Kredit,P,Tidak,Ya,Tinggi,Bronze,41,13,23,1976000.0,15.7,4.4,2023,2024-08-05,penjual responsif pelayanan memuaskan
CUST-0628,Jakarta,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,32,24,47,1746000.0,35.4,,2022,2024-10-22,penjual lambat membalas pesan
CUST-0633,Jakarta,COD,P,Tidak,Tidak,,Silver,34,29,26,2899000.0,53.0,3.8,2020,2025-04-28,produk bagus harga sesuai kualitas
CUST-1307,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,34,10,29,847000.0,5.3,4.3,2024,2024-08-24,produk bagus harga sesuai kualitas
CUST-1249,Medan,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,22,27,18,3340000.0,47.4,4.2,2021,2024-09-08,barang sesuai deskripsi pengiriman cepat
CUST-1465,Bandung,Transfer Bank,L,Tidak,Tidak,Sedang,Silver,49,32,34,5891000.0,57.2,4.0,2020,2024-11-17,barang sesuai tapi pengiriman agak lama
CUST-1255,Jakarta,COD,P,Tidak,Ya,Sangat Tinggi,Silver,43,14,36,6983000.0,32.7,4.6,2022,2025-01-09,barang sesuai deskripsi pengiriman cepat
CUST-1387,Bandung,Transfer Bank,L,Tidak,Tidak,Tinggi,Silver,53,12,12,2200000.0,33.4,4.5,2022,2025-02-19,penjual responsif pelayanan memuaskan
CUST-0796,Surabaya,Transfer Bank,P,Tidak,Ya,,Bronze,45,18,25,994000.0,33.8,5.0,2022,2024-07-07,sangat puas belanja lagi di sini
CUST-0646,Medan,COD,P,Tidak,Tidak,Sangat Tinggi,Bronze,17,1,19,123000.0,6.9,4.8,2024,2025-05-30,kualitas produk bagus penjual ramah
CUST-1013,Surabaya,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,29,2,20,214000.0,1.3,4.1,2024,2024-05-28,penjual responsif pelayanan memuaskan
CUST-0557,Jakarta,COD,P,Tidak,Ya,Sangat Tinggi,Silver,21,27,12,3318000.0,51.4,4.3,2020,2024-10-18,kualitas produk bagus penjual ramah
CUST-0682,Jakarta,COD,L,Tidak,Ya,Tinggi,Silver,53,41,18,4876000.0,53.4,4.5,2020,2025-03-29,pengiriman cepat barang aman sampai
CUST-0578,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,37,23,14,1022000.0,45.7,4.6,2021,2024-06-01,barang sesuai deskripsi pengiriman cepat
CUST-1110,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,38,5,16,1101000.0,9.7,4.0,2024,2025-03-28,cukup baik walau kemasan kurang rapi
CUST-1267,Jakarta,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Bronze,40,13,21,1571000.0,19.9,4.8,2023,2024-07-03,kualitas produk bagus penjual ramah
CUST-1184,Jakarta,E-Wallet,P,Tidak,Ya,Tinggi,Silver,53,20,21,5063000.0,22.1,3.7,2023,2025-04-09,penjual responsif pelayanan memuaskan
CUST-0525,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,27,10,41,1612000.0,21.2,3.6,2023,2025-02-21,kualitas produk standar harga wajar
CUST-1060,Bandung,Transfer Bank,P,Tidak,Ya,Sangat Tinggi,Silver,31,13,9,2122000.0,25.0,4.2,2022,2024-07-17,barang sesuai deskripsi pengiriman cepat
CUST-0541,Makassar,Transfer Bank,P,Tidak,Tidak,Tinggi,Bronze,43,25,26,1823000.0,53.6,4.5,2020,2025-02-07,produk bagus harga sesuai kualitas
CUST-1195,Medan,Kartu Kredit,L,Tidak,Ya,Tinggi,Silver,43,25,12,3748000.0,48.0,4.0,2021,2024-11-16,produk bagus harga sesuai kualitas
CUST-0749,Medan,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Bronze,38,18,25,1773000.0,27.9,4.0,2022,2025-03-19,kualitas produk bagus penjual ramah
CUST-1390,Jakarta,Transfer Bank,P,Tidak,Tidak,Sedang,Bronze,41,4,22,1440000.0,14.2,4.4,2023,2024-08-10,kualitas produk standar harga wajar
CUST-0485,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Silver,47,27,29,5051000.0,58.5,3.6,2020,2025-06-27,kualitas produk standar harga wajar
CUST-0096,Bandung,Kartu Kredit,L,Tidak,Tidak,Sedang,Silver,29,17,3,2706000.0,23.1,4.0,2023,2024-09-14,kualitas produk standar harga wajar
CUST-1021,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,17,32,23,1373000.0,59.2,4.2,2020,2025-06-28,barang sesuai tapi pengiriman agak lama
CUST-0564,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Gold,40,27,35,8321000.0,56.7,4.5,2020,2024-12-30,sangat puas belanja lagi di sini
CUST-1265,Bandung,Transfer Bank,P,Tidak,Tidak,Tinggi,Silver,35,28,26,3126000.0,34.2,4.3,2022,2024-10-11,produk bagus harga sesuai kualitas
CUST-0743,Medan,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Bronze,43,9,25,818000.0,4.6,4.9,2024,2024-10-30,barang sesuai deskripsi pengiriman cepat
CUST-0864,Bandung,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,51,10,9,488000.0,20.2,4.5,2023,2024-10-09,kualitas produk bagus penjual ramah
CUST-0892,Makassar,Kartu Kredit,P,Tidak,Tidak,Rendah,Bronze,19,5,51,564000.0,20.0,3.1,2023,2025-04-12,penjual lambat membalas pesan
CUST-1039,Surabaya,Transfer Bank,L,Tidak,Ya,Sedang,Silver,47,22,31,3436000.0,53.3,4.1,2020,2025-04-23,barang sesuai tapi pengiriman agak lama
CUST-0207,Jakarta,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Silver,50,15,24,2265000.0,24.4,5.0,2022,2024-09-05,sangat puas belanja lagi di sini
CUST-0393,Bandung,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,28,4,22,779000.0,19.8,4.7,2023,2024-11-23,barang sesuai deskripsi pengiriman cepat
CUST-0795,Jakarta,Transfer Bank,P,Tidak,Ya,Sedang,Silver,49,17,26,2112000.0,38.3,4.2,2021,2024-09-07,barang sesuai tapi pengiriman agak lama
CUST-0871,Bandung,E-Wallet,L,Tidak,Ya,Tinggi,Bronze,34,16,3,649000.0,41.2,4.3,2021,2024-09-02,penjual responsif pelayanan memuaskan
CUST-0398,Jakarta,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Silver,46,14,11,3070000.0,10.2,4.3,2024,2024-12-27,barang sesuai deskripsi pengiriman cepat
CUST-0767,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Bronze,43,22,39,1656000.0,50.1,3.5,2020,2024-12-29,barang sesuai deskripsi pengiriman cepat
CUST-1380,Surabaya,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,27,16,15,1202000.0,21.7,5.0,2023,2024-09-09,barang sesuai deskripsi pengiriman cepat
CUST-1242,jakarta ,Kartu Kredit,P,Tidak,Tidak,Tinggi,Bronze,48,8,27,691000.0,18.1,4.2,2023,2025-04-26,penjual responsif pelayanan memuaskan
CUST-1029,Bandung,Kartu Kredit,P,Tidak,Ya,Tinggi,Silver,36,17,3,2371000.0,37.1,3.7,2021,2024-07-27,pengiriman cepat barang aman sampai
CUST-0643,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Bronze,36,9,32,1705000.0,13.2,3.9,2023,2024-09-30,sangat puas belanja lagi di sini
CUST-0613,Makassar,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,30,13,28,1200000.0,31.1,4.2,2022,2024-08-29,produk bagus harga sesuai kualitas
CUST-0961,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,51,10,33,1309000.0,22.1,4.6,2023,2024-09-11,sangat puas belanja lagi di sini
CUST-0726,Jakarta,Transfer Bank,P,Tidak,Tidak,Tinggi,Bronze,23,11,29,985000.0,24.0,4.2,2023,2024-08-19,produk bagus harga sesuai kualitas
CUST-0684,Surabaya,Transfer Bank,P,Tidak,Tidak,Rendah,Silver,32,30,2,6195000.0,49.6,3.4,2020,2024-10-01,produk tidak sesuai deskripsi
CUST-0099,Jakarta,Kartu Kredit,L,Tidak,Tidak,Tinggi,Silver,48,26,19,4704000.0,38.7,4.1,2021,2024-09-13,penjual responsif pelayanan memuaskan
CUST-0805,Jakarta,E-Wallet,L,Ya,Ya,Sedang,Silver,38,33,19,5331000.0,53.2,4.6,2020,2025-06-03,barang sesuai tapi pengiriman agak lama
CUST-0407,Jakarta,E-Wallet,P,Tidak,Ya,,Silver,48,33,38,4418000.0,57.8,4.2,2020,2024-09-10,sangat puas belanja lagi di sini
CUST-0503,Makassar,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,23,14,22,948000.0,35.2,4.6,2022,2025-04-17,sangat puas belanja lagi di sini
CUST-1072,Bandung,E-Wallet,P,Ya,Tidak,Sedang,Bronze,48,9,16,681000.0,13.8,4.9,2023,2025-05-28,cukup baik walau kemasan kurang rapi
CUST-1057,Makassar,Transfer Bank,L,Tidak,Tidak,Tinggi,Silver,25,26,49,2738000.0,51.5,4.2,2020,2024-08-02,produk bagus harga sesuai kualitas
CUST-0930,Bandung,Kartu Kredit,P,Tidak,Tidak,Sedang,Bronze,30,33,20,1215000.0,58.5,4.4,2020,2025-01-06,kualitas produk standar harga wajar
CUST-0780,Medan,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,29,17,22,1334000.0,43.7,4.7,2021,2024-12-03,kualitas produk bagus penjual ramah
CUST-0201,Medan,COD,P,Tidak,Tidak,Sedang,Bronze,17,16,22,1408000.0,30.8,3.4,2022,2025-06-28,kualitas produk standar harga wajar
CUST-0135,Bandung,COD,P,Tidak,Ya,Sangat Tinggi,Silver,46,11,32,2149000.0,20.4,4.4,2023,2025-06-12,sangat puas belanja lagi di sini
CUST-1052,Jakarta,E-Wallet,P,Ya,Tidak,Sangat Rendah,Bronze,22,5,49,230000.0,14.1,3.0,2023,2025-01-28,barang rusak penjual tidak merespons
CUST-0041,Surabaya,Kartu Kredit,L,Ya,Tidak,Rendah,Bronze,33,10,24,526000.0,27.7,4.0,2022,2025-01-11,penjual lambat membalas pesan
CUST-1018,Medan,Transfer Bank,L,Tidak,Ya,Tinggi,Bronze,45,14,14,1073000.0,2.6,4.2,2024,2025-04-08,pengiriman cepat barang aman sampai
CUST-0231,Jakarta,COD,L,Tidak,Ya,Sangat Tinggi,Silver,24,39,23,4800000.0,54.6,4.5,2020,2024-12-14,sangat puas belanja lagi di sini
CUST-0379,Surabaya,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,52,14,34,1613000.0,18.2,4.2,2023,2025-05-25,pengiriman cepat barang aman sampai
CUST-0289,Surabaya,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Bronze,31,11,26,,20.7,5.0,2023,2025-06-17,barang sesuai deskripsi pengiriman cepat
CUST-0419,Jakarta,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Bronze,61,24,12,970000.0,52.8,4.8,2020,2024-12-15,barang sesuai deskripsi pengiriman cepat
CUST-0392,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sedang,Silver,17,31,21,2517000.0,37.9,4.1,2021,2024-06-08,kualitas produk standar harga wajar
CUST-0593,Jakarta,E-Wallet,P,Tidak,Tidak,,Bronze,36,7,27,403000.0,26.7,4.2,2022,2025-02-01,produk bagus harga sesuai kualitas
CUST-1163,Medan,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Silver,38,30,19,2036000.0,34.7,4.3,2022,2024-12-27,kualitas produk bagus penjual ramah
CUST-1087,Medan,E-Wallet,P,Tidak,Tidak,Tinggi,Silver,47,31,18,3493000.0,45.0,4.4,2021,2025-01-02,produk bagus harga sesuai kualitas
CUST-0648,Surabaya,COD,L,Tidak,Ya,Sangat Tinggi,Bronze,20,13,28,1597000.0,2.5,5.0,2024,2024-12-22,sangat puas belanja lagi di sini
CUST-1153,Jakarta,Kartu Kredit,L,Tidak,Tidak,Tinggi,Silver,17,27,31,3198000.0,60.0,5.0,2020,2024-11-23,penjual responsif pelayanan memuaskan
CUST-1368,Jakarta,E-Wallet,P,Tidak,Ya,Tinggi,Gold,21,34,15,8352000.0,47.2,4.4,2021,2025-04-26,pengiriman cepat barang aman sampai
CUST-0521,Medan,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,32,25,6,846000.0,58.2,3.6,2020,2025-01-17,cukup baik walau kemasan kurang rapi
CUST-0065,Bandung,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,20,10,25,668000.0,20.6,,2023,2025-04-14,sangat puas belanja lagi di sini
CUST-0015,Surabaya,COD,L,Tidak,Tidak,Sedang,Bronze,33,11,35,1837000.0,8.1,3.7,2024,2024-08-24,cukup baik walau kemasan kurang rapi
CUST-1181,Bandung,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Silver,46,8,38,2021000.0,16.3,4.6,2023,2024-09-21,sangat puas belanja lagi di sini
CUST-1065,Jakarta,E-Wallet,L,Tidak,Ya,Rendah,Silver,51,23,27,7189000.0,23.2,3.6,2023,2024-11-10,penjual lambat membalas pesan
CUST-0493,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Silver,31,30,26,2857000.0,51.1,4.2,2020,2024-10-31,penjual responsif pelayanan memuaskan
CUST-0380,Bandung,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,35,20,53,,28.3,3.6,2022,2024-11-16,kualitas produk standar harga wajar
CUST-0188,Jakarta,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,28,6,8,865000.0,16.5,4.0,2023,2024-10-20,penjual responsif pelayanan memuaskan
CUST-0764,Jakarta,Transfer Bank,L,Tidak,Tidak,Rendah,Silver,39,26,31,2896000.0,41.0,3.3,2021,2024-07-25,pengiriman lama kemasan rusak
CUST-0217,Jakarta,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,31,14,34,7176000.0,32.5,4.8,2022,2025-06-11,barang sesuai deskripsi pengiriman cepat
CUST-0792,Surabaya,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Silver,42,15,28,3169000.0,20.3,5.0,2023,2025-05-09,kualitas produk bagus penjual ramah
CUST-1077,Surabaya,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Bronze,20,4,21,,14.4,4.2,2023,2024-10-08,kualitas produk bagus penjual ramah
CUST-0879,Bandung,Transfer Bank,L,Tidak,Ya,Tinggi,Silver,48,19,7,7414000.0,41.0,3.9,2021,2024-12-03,pengiriman cepat barang aman sampai
CUST-0338,Bandung,E-Wallet,P,Ya,Tidak,Rendah,Bronze,31,11,22,629000.0,20.9,4.2,2023,2024-08-24,pengiriman lama kemasan rusak
CUST-0720,Makassar,E-Wallet,L,Tidak,Ya,Tinggi,Bronze,27,20,38,1684000.0,27.5,4.3,2022,2024-10-08,penjual responsif pelayanan memuaskan
CUST-0296,Makassar,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,32,26,41,3253000.0,48.0,3.8,2021,2024-07-02,pengiriman cepat barang aman sampai
CUST-1017,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Silver,17,25,33,4124000.0,23.5,4.7,2023,2025-03-25,barang sesuai deskripsi pengiriman cepat
CUST-1276,Jakarta,E-Wallet,L,Ya,Tidak,Tinggi,Bronze,48,21,31,1418000.0,45.7,5.0,2021,2025-05-20,penjual responsif pelayanan memuaskan
CUST-0456,Jakarta,COD,P,Tidak,Ya,Sangat Tinggi,Silver,42,32,21,4190000.0,45.1,5.0,2021,2024-07-21,barang sesuai deskripsi pengiriman cepat
CUST-1500,Bandung,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,37,11,26,656000.0,2.4,4.8,2024,2024-10-11,sangat puas belanja lagi di sini
CUST-0816,Makassar,Transfer Bank,L,Tidak,Tidak,Tinggi,Bronze,17,2,32,277000.0,12.3,4.1,2023,2024-10-03,produk bagus harga sesuai kualitas
CUST-0270,Jakarta,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,49,8,18,878000.0,2.7,3.5,2024,2024-08-07,kualitas produk standar harga wajar
CUST-0996,Surabaya,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Bronze,40,21,20,1662000.0,50.5,4.4,2020,2024-09-17,barang sesuai deskripsi pengiriman cepat
CUST-0202,Makassar,COD,P,Tidak,Tidak,Sangat Tinggi,Bronze,36,21,29,1559000.0,30.4,4.7,2022,2024-07-29,sangat puas belanja lagi di sini
CUST-0162,Makassar,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,20,13,22,1245000.0,34.1,,2022,2024-09-26,barang sesuai tapi pengiriman agak lama
CUST-0730,Surabaya,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,29,16,46,1348000.0,35.1,3.2,2022,2024-05-30,pengiriman lama kemasan rusak
CUST-0402,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,41,14,18,593000.0,13.3,4.6,2023,2025-04-12,barang sesuai deskripsi pengiriman cepat
CUST-0703,Jakarta,COD,P,Tidak,Ya,Sedang,Silver,33,39,31,5622000.0,58.8,4.3,2020,2025-06-12,barang sesuai tapi pengiriman agak lama
CUST-1130,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,21,14,15,1517000.0,19.0,4.6,2023,2025-04-20,kualitas produk bagus penjual ramah
CUST-0566,Bandung,COD,P,Tidak,Ya,Sangat Tinggi,Silver,30,20,21,3344000.0,41.7,5.0,2021,2025-01-02,barang sesuai deskripsi pengiriman cepat
CUST-1414,Makassar,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,20,22,7,830000.0,36.1,3.8,2021,2024-10-29,pengiriman cepat barang aman sampai
CUST-1022,Bandung,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,24,39,17,2824000.0,58.8,4.5,2020,2024-09-15,kualitas produk bagus penjual ramah
CUST-1026,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,25,24,9,2877000.0,31.8,4.4,2022,2025-06-25,penjual responsif pelayanan memuaskan
CUST-1412,Makassar,Transfer Bank,L,Tidak,Tidak,Rendah,Silver,32,32,1,3012000.0,44.5,3.5,2021,2025-04-09,penjual lambat membalas pesan
CUST-1105,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,52,12,13,4498000.0,17.0,3.8,2023,2025-06-06,produk bagus harga sesuai kualitas
CUST-0206,Jakarta,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,37,8,27,1368000.0,41.0,4.4,2021,2024-06-27,kualitas produk bagus penjual ramah
CUST-0035,Surabaya,Transfer Bank,P,Tidak,Ya,Rendah,Gold,37,36,14,9259000.0,59.7,3.2,2020,2024-08-27,penjual lambat membalas pesan
CUST-0776,Medan,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,30,20,20,1364000.0,23.7,5.0,2023,2024-09-09,kualitas produk bagus penjual ramah
CUST-0509,Surabaya,Transfer Bank,P,Tidak,Ya,Sangat Tinggi,Silver,43,28,32,2417000.0,35.7,5.0,2022,2025-05-27,barang sesuai deskripsi pengiriman cepat
CUST-1479,Surabaya,Kartu Kredit,P,Tidak,Ya,Tinggi,Bronze,30,16,38,1587000.0,26.0,4.0,2022,2024-09-10,pengiriman cepat barang aman sampai
CUST-1391,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,18,6,37,358000.0,16.4,3.3,2023,2024-08-20,kualitas produk standar harga wajar
CUST-0092,Bandung,Transfer Bank,P,Tidak,Tidak,,Bronze,49,1,20,180000.0,7.9,4.1,2024,2025-06-25,cukup baik walau kemasan kurang rapi
CUST-1364,Jakarta,Transfer Bank,P,Tidak,Tidak,Sedang,Silver,26,20,20,3434000.0,49.6,4.2,2020,2024-12-01,barang sesuai tapi pengiriman agak lama
CUST-0898,Jakarta,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,59,4,21,277000.0,1.8,3.8,2024,2025-05-02,pengiriman lama kemasan rusak
CUST-0565,Bandung,E-Wallet,P,Tidak,Ya,Tinggi,Silver,22,19,21,2261000.0,26.9,5.0,2022,2024-11-15,penjual responsif pelayanan memuaskan
